ref,brand,kind,source,value_usd,confidence,ts
BB38WSSDCHN,Bulgari,MSRP,watchbase,8400.0,VERIFIED,2026-08-13T12:05:36+00:00
BB42BSLDCH,Bulgari,MSRP,watchbase,7700.0,VERIFIED,2026-08-13T12:05:36+00:00
BB42WSLDCH,Bulgari,MSRP,watchbase,7700.0,VERIFIED,2026-08-13T12:05:36+00:00
CX36SCDTFLASHACACBR,Franck Muller,MSRP,watchbase,14100.0,VERIFIED,2026-08-13T12:05:36+00:00
DG42C6SCVD,Bulgari,MSRP,watchbase,7000.0,VERIFIED,2026-08-13T12:05:36+00:00
E10379351B1E1,Breitling,MARK,engine_median,5708.79,DERIVED,2026-08-13T12:05:36.604874+00:00
E10379351B1E1,Breitling,MARK,engine_median,7068.0,DERIVED,2026-08-13T22:07:35.994213+00:00
E10379351B1E1,Breitling,MARK,engine_median,5708.79,DERIVED,2026-08-16T10:01:25.617322+00:00
E10379351B1E1,Breitling,MARK,engine_median,7068.0,DERIVED,2026-08-17T21:49:35.588367+00:00
E10379351B1E1,Breitling,MARK,engine_median,5708.79,DERIVED,2026-08-19T21:47:49.086150+00:00
E10379351B1E1,Breitling,MARK,engine_median,7068.0,DERIVED,2026-08-20T04:37:33.725646+00:00
E10379351B1E1,Breitling,MARK,engine_median,5708.79,DERIVED,2026-08-21T21:45:15.687735+00:00
E10379351B1S1,Breitling,MARK,engine_median,465.0,DERIVED,2026-08-13T12:05:36.604874+00:00
E10379D31L1E1,Breitling,MARK,engine_median,465.0,DERIVED,2026-08-13T12:05:36.604874+00:00
E10379D31L1S1,Breitling,MSRP,watchbase,6900.0,VERIFIED,2026-08-13T12:05:36+00:00
E10379D31L1S1,Breitling,MARK,engine_median,3402.28,DERIVED,2026-08-13T12:05:36.604874+00:00
E17369241,Breitling,MARK,engine_median,4185.0,DERIVED,2026-08-13T12:05:36.604874+00:00
E7336009,Breitling,MARK,engine_median,2510.07,DERIVED,2026-08-14T21:47:56.498486+00:00
E79363,Breitling,MARK,manual_check,2928.0,VERIFIED,2026-08-09
E823106A1B7S1,Breitling,MARK,engine_median,4278.0,DERIVED,2026-08-13T12:05:36.604874+00:00
EB0134101M1E1,Breitling,MARK,engine_median,12369.0,DERIVED,2026-08-13T12:05:36.604874+00:00
EB0136,Breitling,MARK,manual_check,7449.0,VERIFIED,2026-08-09
EB0136251M1E1,Breitling,MSRP,watchbase,13400.0,VERIFIED,2026-08-13T12:05:36+00:00
EB0136251M1E1,Breitling,MARK,engine_median,8281.87,DERIVED,2026-08-13T12:05:36.604874+00:00
EB0136251M1S1,Breitling,MSRP,watchbase,11900.0,VERIFIED,2026-08-13T12:05:36+00:00
EB0136251M1S1,Breitling,MARK,engine_median,6099.49,DERIVED,2026-08-13T12:05:36.604874+00:00
EB01381A1B1X1,Breitling,MARK,engine_median,10695.0,DERIVED,2026-08-13T12:05:36.604874+00:00
EB0148101C1E1,Breitling,MSRP,watchbase,10200.0,VERIFIED,2026-08-13T12:05:36+00:00
EB0148101C1E1,Breitling,MARK,engine_median,4801.25,DERIVED,2026-08-13T12:05:36.604874+00:00
EB7010,Breitling,MARK,manual_check,3599.0,VERIFIED,2026-08-09
G10380591C1G1,Breitling,MARK,engine_median,6579.89,DERIVED,2026-08-13T12:05:36.604874+00:00
G10380591C1S1,Breitling,MARK,engine_median,11718.0,DERIVED,2026-08-13T12:05:36.604874+00:00
G10380BB1K1G1,Breitling,MARK,engine_median,7795.5,DERIVED,2026-08-13T12:05:36.604874+00:00
GBB0030,Cartier,MARK,manual_check,9766.0,VERIFIED,2026-08-09
GBB0036,Cartier,MARK,manual_check,10733.0,VERIFIED,2026-08-09
GBL0005,Cartier,MARK,manual_check,6067.0,VERIFIED,2026-08-09
GSA0019,Cartier,MARK,manual_check,16470.0,VERIFIED,2026-08-09
GSA0021,Cartier,MARK,manual_check,9894.0,VERIFIED,2026-08-09
GSA0028,Cartier,MARK,manual_check,13436.0,VERIFIED,2026-08-09
GSA0029,Cartier,MARK,manual_check,29371.0,VERIFIED,2026-08-09
GTA0010,Cartier,MARK,manual_check,9823.0,VERIFIED,2026-08-09
GTA0011,Cartier,MARK,manual_check,11636.0,VERIFIED,2026-08-09
GTA0357,Cartier,MARK,manual_check,13224.0,VERIFIED,2026-08-09
H37511131,,MARK,engine_median,390.11,DERIVED,2026-08-13T12:05:36.604874+00:00
H64475160,,MARK,engine_median,700.9,DERIVED,2026-08-13T12:05:36.604874+00:00
H77785733,,MARK,engine_median,884.14,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB001,Grand Seiko,MARK,engine_median,2511.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB001J,Grand Seiko,MARK,engine_median,1787.9,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB002,Grand Seiko,MARK,engine_median,2511.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB002J,Grand Seiko,MARK,engine_median,1787.9,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB003,Grand Seiko,MARK,engine_median,2418.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB003J,Grand Seiko,MARK,engine_median,1724.04,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB004,Grand Seiko,MARK,engine_median,2697.0,DERIVED,2026-08-15T21:41:53.174601+00:00
HAB004J,Grand Seiko,MARK,engine_median,1870.17,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB005,Grand Seiko,MARK,engine_median,2697.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB005J,Grand Seiko,MARK,engine_median,1870.17,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB006,Grand Seiko,MARK,engine_median,2697.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB006J,Grand Seiko,MARK,engine_median,2077.97,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB011,Grand Seiko,MARK,engine_median,2697.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HAB011J,Grand Seiko,MARK,engine_median,1871.12,DERIVED,2026-08-15T21:41:53.174601+00:00
HAC002J,Grand Seiko,MARK,engine_median,738.65,DERIVED,2026-08-13T12:05:36.604874+00:00
HAC003J,Grand Seiko,MARK,engine_median,1091.66,DERIVED,2026-08-13T12:05:36.604874+00:00
HAD001J,Grand Seiko,MARK,engine_median,787.68,DERIVED,2026-08-13T12:05:36.604874+00:00
HAD003J,Grand Seiko,MARK,engine_median,1164.43,DERIVED,2026-08-13T12:05:36.604874+00:00
HBB001J,Grand Seiko,MARK,engine_median,510.04,DERIVED,2026-08-13T12:05:36.604874+00:00
HBB002,Grand Seiko,MARK,engine_median,697.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HBB002J,Grand Seiko,MARK,engine_median,649.42,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC001,Grand Seiko,MARK,engine_median,1581.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC001J,Grand Seiko,MARK,engine_median,1436.7,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC002,Grand Seiko,MARK,engine_median,1581.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC002J,Grand Seiko,MARK,engine_median,1436.7,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC005,Grand Seiko,MARK,engine_median,1302.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC005J,Grand Seiko,MARK,engine_median,1146.24,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC006,Grand Seiko,MARK,engine_median,837.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC006J,Grand Seiko,MARK,engine_median,788.97,DERIVED,2026-08-15T21:41:53.174601+00:00
HBC007,Grand Seiko,MARK,engine_median,1069.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC008J,Grand Seiko,MARK,engine_median,1026.15,DERIVED,2026-08-13T12:05:36.604874+00:00
HBC009J,Grand Seiko,MARK,engine_median,1026.15,DERIVED,2026-08-13T12:05:36.604874+00:00
HBF001,Grand Seiko,MARK,engine_median,3348.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HBJ005,Grand Seiko,MARK,engine_median,697.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HBJ005P,Grand Seiko,MARK,engine_median,669.64,DERIVED,2026-08-15T21:41:53.174601+00:00
HCB001,Grand Seiko,MARK,engine_median,441.75,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB001J,Grand Seiko,MARK,engine_median,333.44,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB002,Grand Seiko,MARK,engine_median,441.75,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB002J,Grand Seiko,MARK,engine_median,333.44,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB003,Grand Seiko,MARK,engine_median,441.75,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB003J,Grand Seiko,MARK,engine_median,333.44,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB006,Grand Seiko,MARK,engine_median,581.25,DERIVED,2026-08-13T12:05:36.604874+00:00
HCB006J,Grand Seiko,MARK,engine_median,490.16,DERIVED,2026-08-15T21:41:53.174601+00:00
HCC001,Grand Seiko,MARK,engine_median,883.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC001J,Grand Seiko,MARK,engine_median,883.57,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC002,Grand Seiko,MARK,engine_median,883.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC002J,Grand Seiko,MARK,engine_median,883.57,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC003,Grand Seiko,MARK,engine_median,883.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC003J,Grand Seiko,MARK,engine_median,868.83,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC005,Grand Seiko,MARK,engine_median,1302.0,DERIVED,2026-08-14T21:47:56.498486+00:00
HCC005J,Grand Seiko,MARK,engine_median,1068.18,DERIVED,2026-08-16T21:41:16.998484+00:00
HCC006,Grand Seiko,MARK,engine_median,1534.5,DERIVED,2026-08-14T21:47:56.498486+00:00
HCC006J,Grand Seiko,MARK,engine_median,1245.11,DERIVED,2026-08-16T21:41:16.998484+00:00
HCC007,Grand Seiko,MARK,engine_median,1581.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HCC007J,Grand Seiko,MARK,engine_median,1404.77,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB001,Grand Seiko,MARK,engine_median,418.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB001J,Grand Seiko,MARK,engine_median,301.17,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB002,Grand Seiko,MARK,engine_median,418.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB002J,Grand Seiko,MARK,engine_median,301.17,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB003,Grand Seiko,MARK,engine_median,418.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB003J,Grand Seiko,MARK,engine_median,431.84,DERIVED,2026-08-13T22:07:35.994213+00:00
HDB006,Grand Seiko,MARK,engine_median,372.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB006J,Grand Seiko,MARK,engine_median,278.14,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB007,Grand Seiko,MARK,engine_median,372.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB007J,Grand Seiko,MARK,engine_median,278.14,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB008,Grand Seiko,MARK,engine_median,358.05,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB008J,Grand Seiko,MARK,engine_median,357.75,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB009,Grand Seiko,MARK,engine_median,358.05,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB009J,Grand Seiko,MARK,engine_median,261.79,DERIVED,2026-08-13T12:05:36.604874+00:00
HDB011,Grand Seiko,MARK,engine_median,427.8,DERIVED,2026-08-21T21:45:15.687735+00:00
HDB012,Grand Seiko,MARK,engine_median,465.0,DERIVED,2026-08-13T12:05:36.604874+00:00
HEA001J,Grand Seiko,MARK,engine_median,332.87,DERIVED,2026-08-13T12:05:36.604874+00:00
HEA002J,Grand Seiko,MARK,engine_median,348.97,DERIVED,2026-08-13T12:05:36.604874+00:00
HEA003J,Grand Seiko,MARK,engine_median,472.46,DERIVED,2026-08-13T12:05:36.604874+00:00
HEA004J,Grand Seiko,MARK,engine_median,472.46,DERIVED,2026-08-13T12:05:36.604874+00:00
HEC001J,Grand Seiko,MARK,engine_median,391.93,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB001J,Grand Seiko,MARK,engine_median,190.98,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB002J,Grand Seiko,MARK,engine_median,190.98,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB003J,Grand Seiko,MARK,engine_median,192.84,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB004J,Grand Seiko,MARK,engine_median,201.22,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB007J,Grand Seiko,MARK,engine_median,192.84,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB008J,Grand Seiko,MARK,engine_median,192.84,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB009J,Grand Seiko,MARK,engine_median,201.79,DERIVED,2026-08-13T12:05:36.604874+00:00
HFB010J,Grand Seiko,MARK,engine_median,201.22,DERIVED,2026-08-13T12:05:36.604874+00:00
HFE001J,Grand Seiko,MARK,engine_median,234.52,DERIVED,2026-08-13T12:05:36.604874+00:00
HFE002J,Grand Seiko,MARK,engine_median,250.88,DERIVED,2026-08-13T12:05:36.604874+00:00
HFE003J,Grand Seiko,MARK,engine_median,234.52,DERIVED,2026-08-13T12:05:36.604874+00:00
HFE004J,Grand Seiko,MARK,engine_median,250.88,DERIVED,2026-08-13T12:05:36.604874+00:00
HFH001P,Grand Seiko,MARK,engine_median,154.26,DERIVED,2026-08-13T12:05:36.604874+00:00
HFH002P,Grand Seiko,MARK,engine_median,176.3,DERIVED,2026-08-13T12:05:36.604874+00:00
HFL001P,Grand Seiko,MARK,engine_median,566.71,DERIVED,2026-08-13T12:05:36.604874+00:00
HFL002,Grand Seiko,MARK,engine_median,511.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HFL002P,Grand Seiko,MARK,engine_median,354.95,DERIVED,2026-08-13T12:05:36.604874+00:00
HFL003,Grand Seiko,MARK,engine_median,544.05,DERIVED,2026-08-13T12:05:36.604874+00:00
HFL003P,Grand Seiko,MARK,engine_median,376.46,DERIVED,2026-08-13T12:05:36.604874+00:00
HKF001,Grand Seiko,MARK,engine_median,3580.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HKF002,Grand Seiko,MARK,engine_median,3580.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HKF003,Grand Seiko,MARK,engine_median,3580.5,DERIVED,2026-08-13T12:05:36.604874+00:00
HSA0015,Cartier,MARK,manual_check,20846.0,VERIFIED,2026-08-09
HSA0016,Cartier,MARK,manual_check,43529.0,VERIFIED,2026-08-09
I19320251B1S1,Breitling,MARK,engine_median,465.0,DERIVED,2026-08-13T12:05:36.604874+00:00
IW323603,IWC,MARK,engine_median,3415.16,DERIVED,2026-08-13T12:05:36.604874+00:00
IW323902,IWC,MARK,engine_median,5260.4,DERIVED,2026-08-20T19:55:02.750956+00:00
IW326504,IWC,MARK,engine_median,2385.07,DERIVED,2026-08-13T12:05:36.604874+00:00
IW326802,,MARK,seed_kb,3500.0,EST,2026-08-13T12:05:36+00:00
IW326802,IWC,MARK,engine_median,3034.51,DERIVED,2026-08-13T12:05:36.604874+00:00
IW326906,IWC,MARK,engine_median,5726.53,DERIVED,2026-08-13T12:05:36.604874+00:00
IW327004,IWC,MARK,engine_median,2759.51,DERIVED,2026-08-14T21:47:56.498486+00:00
IW327006,IWC,MARK,engine_median,2835.19,DERIVED,2026-08-13T12:05:36.604874+00:00
IW327016,IWC,MARK,engine_median,3215.16,DERIVED,2026-08-13T12:05:36.604874+00:00
IW327017,IWC,MARK,engine_median,2689.05,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328106,IWC,MSRP,watchbase,8900.0,VERIFIED,2026-08-13T12:05:36+00:00
IW328106,IWC,MARK,engine_median,6435.24,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328201,IWC,MARK,engine_median,4878.39,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328202,IWC,MARK,engine_median,4384.31,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328203,IWC,MARK,engine_median,4603.5,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328205,IWC,MARK,engine_median,3624.37,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328206,IWC,MARK,engine_median,5673.0,DERIVED,2026-08-21T21:45:15.687735+00:00
IW328208,IWC,MARK,engine_median,4395.09,DERIVED,2026-08-21T21:45:15.687735+00:00
IW328210,IWC,MSRP,watchbase,6100.0,VERIFIED,2026-08-13T12:05:36+00:00
IW328210,IWC,MARK,engine_median,5522.11,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328801,,MARK,seed_kb,4500.0,EST,2026-08-13T12:05:36+00:00
IW328801,IWC,MARK,engine_median,3906.0,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328801,IWC,MARK,engine_median,3523.93,DERIVED,2026-08-13T22:07:35.994213+00:00
IW328801,IWC,MARK,engine_median,3906.0,DERIVED,2026-08-14T21:47:56.498486+00:00
IW328801,IWC,MARK,engine_median,3523.93,DERIVED,2026-08-16T10:01:25.617322+00:00
IW328801,IWC,MARK,engine_median,3906.0,DERIVED,2026-08-17T21:49:35.588367+00:00
IW328903,IWC,MSRP,watchbase,11700.0,VERIFIED,2026-08-13T12:05:36+00:00
IW328903,IWC,MARK,engine_median,8962.03,DERIVED,2026-08-13T12:05:36.604874+00:00
IW328903,IWC,MARK,engine_median,8071.19,DERIVED,2026-08-17T21:49:35.588367+00:00
IW328908,IWC,MARK,engine_median,20088.0,DERIVED,2026-08-13T12:05:36.604874+00:00
IW329301,IWC,MSRP,watchbase,9200.0,VERIFIED,2026-08-13T12:05:36+00:00
IW329301,IWC,MARK,engine_median,6871.71,DERIVED,2026-08-13T12:05:36.604874+00:00
IW329301,IWC,MARK,engine_median,5377.55,DERIVED,2026-08-20T19:55:02.750956+00:00
IW350804,IWC,MARK,engine_median,6866.36,DERIVED,2026-08-14T21:47:56.498486+00:00
IW351320,IWC,MARK,engine_median,1519.9,DERIVED,2026-08-13T12:05:36.604874+00:00
IW352101,IWC,MARK,engine_median,6015.28,DERIVED,2026-08-13T12:05:36.604874+00:00
IW353603,IWC,MARK,engine_median,3197.65,DERIVED,2026-08-13T12:05:36.604874+00:00
IW356502,IWC,MSRP,watchbase,5200.0,VERIFIED,2026-08-13T12:05:36+00:00
IW356502,IWC,MARK,engine_median,4011.67,DERIVED,2026-08-13T12:05:36.604874+00:00
IW356505,IWC,MARK,engine_median,5324.13,DERIVED,2026-08-13T12:05:36.604874+00:00
IW356506,IWC,MARK,engine_median,2259.72,DERIVED,2026-08-14T21:47:56.498486+00:00
IW356511,IWC,MARK,engine_median,7672.5,DERIVED,2026-08-13T12:05:36.604874+00:00
IW356527,IWC,MARK,engine_median,2864.42,DERIVED,2026-08-13T12:05:36.604874+00:00
IW357411,IWC,MARK,engine_median,2721.17,DERIVED,2026-08-13T12:05:36.604874+00:00
IW357417,IWC,MARK,engine_median,4519.32,DERIVED,2026-08-13T12:05:36.604874+00:00
IW358303,,MARK,seed_kb,5400.0,EST,2026-08-13T12:05:36+00:00
IW358303,IWC,MARK,engine_median,3687.08,DERIVED,2026-08-13T12:05:36.604874+00:00
IW358304,IWC,MARK,engine_median,4067.74,DERIVED,2026-08-13T12:05:36.604874+00:00
IW358305,IWC,MARK,engine_median,3585.24,DERIVED,2026-08-14T21:47:56.498486+00:00
IW370607,IWC,MARK,engine_median,2741.5,DERIVED,2026-08-20T19:55:02.750956+00:00
IW370628,IWC,MARK,engine_median,3440.07,DERIVED,2026-08-13T12:05:36.604874+00:00
IW370706,IWC,MARK,engine_median,2215.54,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371222,IWC,MARK,engine_median,9002.46,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371491,IWC,MARK,engine_median,3507.45,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371604,IWC,MARK,engine_median,5129.02,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371605,IWC,MARK,engine_median,4910.43,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371606,IWC,MSRP,watchbase,8900.0,VERIFIED,2026-08-13T12:05:36+00:00
IW371606,IWC,MARK,engine_median,6323.32,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371615,IWC,MSRP,watchbase,8400.0,VERIFIED,2026-08-13T12:05:36+00:00
IW371615,IWC,MARK,engine_median,6323.32,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371620,IWC,MSRP,watchbase,8900.0,VERIFIED,2026-08-13T12:05:36+00:00
IW371620,IWC,MARK,engine_median,6323.32,DERIVED,2026-08-13T12:05:36.604874+00:00
IW371928,IWC,MARK,engine_median,2565.76,DERIVED,2026-08-20T19:55:02.750956+00:00
IW372501,IWC,MARK,engine_median,2922.88,DERIVED,2026-08-13T12:05:36.604874+00:00
IW372504,IWC,MARK,engine_median,3525.4,DERIVED,2026-08-13T12:05:36.604874+00:00
IW376803,IWC,MARK,engine_median,3306.41,DERIVED,2026-08-13T12:05:36.604874+00:00
IW376803,IWC,MARK,engine_median,5487.0,DERIVED,2026-08-14T21:47:56.498486+00:00
IW376803,IWC,MARK,engine_median,3306.41,DERIVED,2026-08-16T10:01:25.617322+00:00
IW376803,IWC,MARK,engine_median,5487.0,DERIVED,2026-08-17T21:49:35.588367+00:00
IW377701,IWC,MARK,engine_median,2545.08,DERIVED,2026-08-13T12:05:36.604874+00:00
IW377701,IWC,MARK,engine_median,2759.51,DERIVED,2026-08-14T21:47:56.498486+00:00
IW377701,IWC,MARK,engine_median,2545.08,DERIVED,2026-08-16T10:01:25.617322+00:00
IW377709,IWC,MARK,engine_median,2496.14,DERIVED,2026-08-13T12:05:36.604874+00:00
IW377719,IWC,MARK,engine_median,2893.65,DERIVED,2026-08-13T12:05:36.604874+00:00
IW378001,IWC,MARK,engine_median,4544.84,DERIVED,2026-08-13T12:05:36.604874+00:00
IW378002,IWC,MSRP,watchbase,8700.0,VERIFIED,2026-08-13T12:05:36+00:00
IW378002,IWC,MARK,engine_median,5875.66,DERIVED,2026-08-13T12:05:36.604874+00:00
IW378004,IWC,MARK,engine_median,4910.43,DERIVED,2026-08-13T12:05:36.604874+00:00
IW378901,IWC,MARK,engine_median,3975.11,DERIVED,2026-08-13T12:05:36.604874+00:00
IW387901,IWC,MARK,engine_median,3741.46,DERIVED,2026-08-13T12:05:36.604874+00:00
IW388104,IWC,MARK,engine_median,6045.0,DERIVED,2026-08-13T12:05:36.604874+00:00
IW388106,IWC,MSRP,watchbase,12600.0,VERIFIED,2026-08-13T12:05:36+00:00
IW388106,IWC,MARK,engine_median,10576.17,DERIVED,2026-08-13T12:05:36.604874+00:00
IW388111,IWC,MSRP,watchbase,7500.0,VERIFIED,2026-08-13T12:05:36+00:00
IW388111,IWC,MARK,engine_median,4946.48,DERIVED,2026-08-13T12:05:36.604874+00:00
IW388308,IWC,MARK,engine_median,15556.49,DERIVED,2026-08-13T12:05:36.604874+00:00
IW389105,IWC,MSRP,watchbase,12900.0,VERIFIED,2026-08-13T12:05:36+00:00
IW389105,IWC,MARK,engine_median,8841.46,DERIVED,2026-08-13T12:05:36.604874+00:00
IW389401,IWC,MSRP,watchbase,9700.0,VERIFIED,2026-08-13T12:05:36+00:00
IW389401,IWC,MARK,engine_median,7442.49,DERIVED,2026-08-13T12:05:36.604874+00:00
IW389402,IWC,MARK,engine_median,8790.17,DERIVED,2026-08-21T21:45:15.687735+00:00
IW389409,IWC,MSRP,watchbase,13500.0,VERIFIED,2026-08-13T12:05:36+00:00
IW389409,IWC,MARK,engine_median,9345.09,DERIVED,2026-08-13T12:05:36.604874+00:00
IW391037,IWC,MARK,engine_median,3565.91,DERIVED,2026-08-13T12:05:36.604874+00:00
IW391037,IWC,MARK,engine_median,5208.0,DERIVED,2026-08-14T21:47:56.498486+00:00
IW391037,IWC,MARK,engine_median,3565.91,DERIVED,2026-08-16T10:01:25.617322+00:00
IW391037,IWC,MARK,engine_median,5208.0,DERIVED,2026-08-20T04:37:33.725646+00:00
IW391037,IWC,MARK,engine_median,3565.91,DERIVED,2026-08-21T21:45:15.687735+00:00
IW391405,IWC,MARK,engine_median,4878.39,DERIVED,2026-08-13T12:05:36.604874+00:00
IW442101,IWC,MARK,engine_median,3223.03,DERIVED,2026-08-13T12:05:36.604874+00:00
IW442102,IWC,MARK,engine_median,3892.17,DERIVED,2026-08-13T12:05:36.604874+00:00
IW451502,IWC,MARK,engine_median,4092.03,DERIVED,2026-08-13T12:05:36.604874+00:00
IW458104,IWC,MARK,engine_median,3063.17,DERIVED,2026-08-13T12:05:36.604874+00:00
IW458312,IWC,MARK,engine_median,1636.81,DERIVED,2026-08-13T12:05:36.604874+00:00
IW458603,IWC,MARK,engine_median,3460.68,DERIVED,2026-08-13T12:05:36.604874+00:00
IW459306,IWC,MARK,engine_median,3089.23,DERIVED,2026-08-13T12:05:36.604874+00:00
IW500413,IWC,MARK,engine_median,20460.0,DERIVED,2026-08-18T21:46:17.264769+00:00
IW500505,IWC,MARK,engine_median,5875.66,DERIVED,2026-08-13T12:05:36.604874+00:00
IW501709,IWC,MSRP,watchbase,15500.0,VERIFIED,2026-08-13T12:05:36+00:00
IW501902,IWC,MARK,engine_median,4502.79,DERIVED,2026-08-13T12:05:36.604874+00:00
IW501903,IWC,MARK,engine_median,6035.85,DERIVED,2026-08-14T21:47:56.498486+00:00
IW506201,IWC,MARK,engine_median,25181.38,DERIVED,2026-08-13T12:05:36.604874+00:00
IW510202,IWC,MARK,engine_median,3443.15,DERIVED,2026-08-13T12:05:36.604874+00:00
IW657601,IWC,MARK,engine_median,6022.27,DERIVED,2026-08-13T12:05:36.604874+00:00
J007830270,Jaquet Droz,MSRP,watchbase,21000.0,VERIFIED,2026-08-13T12:05:36+00:00
