ref,mark_usd,mark_source,confidence,n_sources,spread_pct,as_of,msrp_usd
SARY192,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY205,176.54,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY208,109.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY209,226.82,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY217,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY219,30.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY229,378.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY231,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY235,56.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY237,339.48,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY241,339.48,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY243,339.48,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY245,74.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY251,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY255,88.27,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY262,63.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY264,61.97,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARY265,57.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ001,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ002,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ005J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ006,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ007,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ008,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ010,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ015,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ021,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ027,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ033,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ039,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SARZ045,77.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAST009,382.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAST011G,155.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAST017,287.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAST019,955.19,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAST023G,77.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SATF001J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAVJ001J,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAWG002,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAWK001,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAWY001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAWZ001,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAZA005,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SAZN974,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SB0146101B1X1,465.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SB0146101L1X1,4435.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,9550.0
SB0147101B1X1,5900.0,manual_check,EST,2,13.3,2025-10,9850.0
SB0147101I1X1,4488.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SB0147101I1X2,4488.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,9650.0
SB01473A1B1X1,9486.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SB0445,7442.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SB04451A1B1X1,465.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SB04452A1C1X1,465.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBB0026,3808.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0027,4503.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0028,3892.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0030,4024.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0039,4549.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0040,5114.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0044,4416.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0046,4460.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0048,4353.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0049,5095.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0060,5207.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0061,5498.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0062,4957.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBB0068,5494.0,manual_check,VERIFIED,1,0.0,2026-08-09,
SBBC007,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBC009,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBC035,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBC045,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN007J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN011J,121.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN015J,125.1,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN017J,154.32,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN021J,52.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN023J,164.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN031J,66.06,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN040,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN042,328.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN047,1379.65,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN049,144.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBN051J,295.8,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBP005,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBP029,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBP071J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBT019,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBBT029,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBC018J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCA001J,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCB001J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCB007J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCC001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCD001,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCF001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCJ019J,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCL001J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCN003J,49.1,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCR001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCW019J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCZ005J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCZ011J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBCZ021,30.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDA001J,22.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB001J,16.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB007J,346.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB008J,161.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB011J,1312.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB017J,113.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB018J,1124.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB023,177.71,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB029,1489.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB031J,128.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB033J,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB035J,121.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB037J,98.21,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDB039J,128.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC001J,23.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC005J,35.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC013J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC027J,70.15,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC037J,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC041J,85.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC053,22.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC055,78.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC059J,122.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC061,391.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC063,84.17,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC085J,130.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC087,43.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC101,696.57,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC107,78.33,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC119,701.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC133J,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC137,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC138,141.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC141,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC143,250.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC145,51.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC153,82.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC159,672.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC175,126.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC177,594.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC181,188.82,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC183,32.74,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC185,75.99,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC187,928.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC191,624.33,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC193,162.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC195,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC199,329.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC201,134.45,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC203,709.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC205,1048.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC207,38.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC211,641.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC215,276.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDC219,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDE007J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDE009J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF001J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF003J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF007J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF009J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF011,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF021J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF025J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF029,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDF031,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDG001J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDG003,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDH001J,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDH007J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDH009J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDH015J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDH021,52.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ001,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ009J,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ017,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ019,71.32,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ027J,45.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ028J,63.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ029J,60.79,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ047,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ055,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ059,29.82,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ061,319.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ063,319.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDJ065,16.95,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL005J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL007J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL011J,18.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL021J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL022,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL023,50.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL025,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL029J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL031,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL033,54.95,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL037J,36.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL038J,58.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL049,90.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL055,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL057,117.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL063,91.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL065,118.67,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL083J,26.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL087,982.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL089,378.45,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL093,79.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL097,505.54,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL099,462.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL103,92.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL104,216.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL105,516.95,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL111,578.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL113,590.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL117,578.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL119,43.84,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL121,329.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL125,442.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL127,442.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDL129,442.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDM007,87.69,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDN015J,28.06,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDN021J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDN051,57.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDN069,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDN080,105.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDN081,23.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDP001J,15.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDP013,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDP021J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDW005J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX001,59.62,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX005,2046.01,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX012,86.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX014,37.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX016J,328.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX019,109.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDX063,2109.64,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY001J,19.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY015,79.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY023,77.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY027,26.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY033J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY035J,71.32,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY037,40.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY039J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY053,26.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY059,77.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY061,77.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY079J,73.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY083,21.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY087,23.38,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY111,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY115,490.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY121,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY127,40.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY129,37.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY131,373.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBDY137,111.66,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEA001,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB001J,33.91,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB005J,33.91,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB011J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB013J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB015J,64.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB021,121.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB023,74.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB025J,74.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB031,54.95,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB033,54.95,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB035J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB037J,121.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB039J,120.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEB041J,122.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEC001,1642.66,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEC009,1164.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEC011,1157.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEC017,1379.65,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEC023,2400.65,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBED009,102.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBED013,122.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBED015,185.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEE001J,54.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEF005J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEF007J,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEF009,30.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEF019,41.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SBEF021,41.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
